緯度,経度,防犯灯_ID
34.00108528,131.8746219,kdmtscl02676
34.02621167,131.8678258,kdmtscl02677
34.00514556,131.8743108,kdmtscl02678
34.0006475,131.8744608,kdmtscl02679
34.02597194,131.868435,kdmtscl02680
34.00030778,131.8745297,kdmtscl02681
34.02641194,131.8692222,kdmtscl02682
34.00442194,131.8747697,kdmtscl02683
34.00004111,131.8748522,kdmtscl02684
34.02662972,131.8687061,kdmtscl02685
33.99932167,131.8761569,kdmtscl02686
34.02738167,131.8684222,kdmtscl02687
33.99961722,131.8764058,kdmtscl02688
34.02727833,131.8686211,kdmtscl02689
33.99978194,131.8760892,kdmtscl02690
33.99989722,131.8759142,kdmtscl02691
34.00363917,131.8753644,kdmtscl02692
34.00008194,131.8756069,kdmtscl02693
34.02716139,131.8689639,kdmtscl02694
34.00054861,131.8752008,kdmtscl02695
34.02733667,131.8690225,kdmtscl02696
34.00306056,131.8757317,kdmtscl02697
34.000665,131.8755622,kdmtscl02698
34.02750083,131.8690533,kdmtscl02699
34.00051333,131.8761706,kdmtscl02700
34.02762083,131.8692175,kdmtscl02701
34.02768083,131.8694097,kdmtscl02702
34.00305139,131.8751436,kdmtscl02703
34.0281775,131.8692536,kdmtscl02704
34.00020222,131.8766042,kdmtscl02705
34.004705,131.8719211,kdmtscl02706
34.02837667,131.8691689,kdmtscl02707
34.00030222,131.8768081,kdmtscl02708
34.0282825,131.8699283,kdmtscl02709
34.0001875,131.8769419,kdmtscl02710
34.02675861,131.8665639,kdmtscl02711
34.02307611,131.8640264,kdmtscl02712
34.02366583,131.8667014,kdmtscl02713
34.02293778,131.8669911,kdmtscl02714
34.02247722,131.8665678,kdmtscl02715
34.02282583,131.8640744,kdmtscl02716
34.04094167,131.8624328,kdmtscl02717
34.02231861,131.8639444,kdmtscl02718
34.03869806,131.8628703,kdmtscl02719
34.03779583,131.8625378,kdmtscl02720
34.02152611,131.8640928,kdmtscl02721
34.03753972,131.8618631,kdmtscl02722
34.02027861,131.8637306,kdmtscl02723
34.03800472,131.8619156,kdmtscl02724
34.02010722,131.8641694,kdmtscl02725
34.02005806,131.8640128,kdmtscl02726
34.02030278,131.8645442,kdmtscl02727
34.0204375,131.8647067,kdmtscl02728
34.02040389,131.8643692,kdmtscl02729
34.01981889,131.8646931,kdmtscl02730
34.01999611,131.8646631,kdmtscl02731
34.01990333,131.8650928,kdmtscl02732
34.02014722,131.8649789,kdmtscl02733
34.01962639,131.865705,kdmtscl02734
34.02042972,131.8654653,kdmtscl02735
34.02081139,131.8658053,kdmtscl02736
34.02109667,131.865835,kdmtscl02737
34.02009333,131.8714669,kdmtscl02738
34.01954139,131.8709283,kdmtscl02739
34.0195625,131.8692975,kdmtscl02740
34.01984917,131.8696339,kdmtscl02741
34.01968694,131.8686061,kdmtscl02742
34.0198375,131.8687661,kdmtscl02743
34.02006333,131.867805,kdmtscl02744
34.01920861,131.8973472,kdmtscl02745
34.02063944,131.8661653,kdmtscl02746
34.02041639,131.8662425,kdmtscl02747
34.019225,131.8978594,kdmtscl02748
34.01924333,131.8993106,kdmtscl02749
34.0187875,131.8545775,kdmtscl02750
34.02109222,131.8691797,kdmtscl02751
34.01922833,131.9003158,kdmtscl02752
34.01839194,131.8547153,kdmtscl02753
34.01889444,131.9002044,kdmtscl02754
34.01743361,131.8553628,kdmtscl02755
34.01765028,131.85506,kdmtscl02756
34.01889639,131.8993244,kdmtscl02757
34.02077083,131.8700072,kdmtscl02758
34.01800944,131.85456,kdmtscl02759
34.01816194,131.8543425,kdmtscl02760
34.01868111,131.85362,kdmtscl02761
34.01889417,131.8985611,kdmtscl02762
34.02044722,131.8699247,kdmtscl02763
34.01892778,131.8532817,kdmtscl02764
34.01915944,131.8529542,kdmtscl02765
34.018885,131.8979756,kdmtscl02766
34.02009917,131.8701808,kdmtscl02767
34.01879111,131.8968256,kdmtscl02768
34.02043056,131.8704914,kdmtscl02769
34.01889778,131.8526428,kdmtscl02770
34.01852722,131.8971722,kdmtscl02771
34.02050083,131.8710394,kdmtscl02772
34.01836333,131.8526428,kdmtscl02773
34.01853667,131.8979844,kdmtscl02774
34.02045389,131.8714969,kdmtscl02775
34.01855222,131.8993333,kdmtscl02776
34.01844167,131.8522928,kdmtscl02777
34.01754583,131.8515442,kdmtscl02778
34.01855667,131.9001856,kdmtscl02779
34.01813556,131.9002081,kdmtscl02780
34.01716861,131.8512556,kdmtscl02781
34.0167475,131.8520331,kdmtscl02782
34.01732639,131.8531167,kdmtscl02783
34.01776528,131.8522614,kdmtscl02784
34.01812417,131.8989022,kdmtscl02785
34.01698139,131.8545253,kdmtscl02786
34.01809528,131.8978458,kdmtscl02787
34.01672278,131.8548814,kdmtscl02788
34.01820639,131.8968897,kdmtscl02789
34.01661861,131.8551803,kdmtscl02790
34.01648556,131.8554675,kdmtscl02791
34.01611556,131.8551425,kdmtscl02792
34.01651028,131.8538025,kdmtscl02793
34.01748,131.8510094,kdmtscl02794
34.01797,131.8513389,kdmtscl02795
34.019405,131.8498403,kdmtscl02796
34.02075528,131.9038817,kdmtscl02797
34.01916583,131.8483131,kdmtscl02798
34.01939861,131.8476058,kdmtscl02799
34.01746722,131.8477133,kdmtscl02800
34.04231778,131.8811772,kdmtscl02801
34.02129722,131.9028481,kdmtscl02802
34.04251806,131.8801875,kdmtscl02803
34.02328806,131.9008242,kdmtscl02804
34.02322306,131.9012208,kdmtscl02805
34.04242194,131.8805175,kdmtscl02806
34.02297306,131.9013631,kdmtscl02807
34.04241444,131.8808422,kdmtscl02808
34.04232472,131.88195,kdmtscl02809
34.02349917,131.9012753,kdmtscl02810
34.04243639,131.8816022,kdmtscl02811
34.02340194,131.9013789,kdmtscl02812
34.02352278,131.9008131,kdmtscl02813
34.02355833,131.9001431,kdmtscl02814
34.02385806,131.9000631,kdmtscl02815
34.02465583,131.8631628,kdmtscl02816
34.02400222,131.9001628,kdmtscl02817
34.02516556,131.8635006,kdmtscl02818
34.02380806,131.9006867,kdmtscl02819
34.023775,131.9012583,kdmtscl02820
34.02350861,131.8995919,kdmtscl02821
34.02433417,131.8615494,kdmtscl02822
34.02379222,131.8996431,kdmtscl02823
34.02470361,131.8619056,kdmtscl02824
34.02428389,131.8611769,kdmtscl02825
34.02374472,131.8993128,kdmtscl02826
34.02346861,131.8989492,kdmtscl02827
34.02425,131.8814053,kdmtscl02828
34.02378472,131.8988331,kdmtscl02829
34.02778056,131.8617867,kdmtscl02830
34.02419861,131.8818475,kdmtscl02831
34.02711111,131.8611322,kdmtscl02832
34.02344611,131.8983869,kdmtscl02833
34.02352222,131.8981383,kdmtscl02834
34.02785667,131.8558189,kdmtscl02835
34.02410361,131.8823808,kdmtscl02836
34.02322722,131.8978786,kdmtscl02837
34.0248025,131.8561264,kdmtscl02838
34.02347528,131.8975297,kdmtscl02839
34.02431417,131.8828183,kdmtscl02840
34.02589389,131.8571069,kdmtscl02841
34.02683028,131.8575583,kdmtscl02842
34.02378472,131.8979106,kdmtscl02843
34.02380583,131.8976508,kdmtscl02844
34.02376,131.8973669,kdmtscl02845
34.02776944,131.8581697,kdmtscl02846
34.02367111,131.8971086,kdmtscl02847
34.02330556,131.8972672,kdmtscl02848
34.02730528,131.8589397,kdmtscl02849
34.02712861,131.8592142,kdmtscl02850
34.02824333,131.8592381,kdmtscl02851
34.02350861,131.8966594,kdmtscl02852
34.02837778,131.8590242,kdmtscl02853
34.02029917,131.8985322,kdmtscl02854
34.02804028,131.8595431,kdmtscl02855
34.02782472,131.8598556,kdmtscl02856
34.02810028,131.8599569,kdmtscl02857
34.02796556,131.8604258,kdmtscl02858
34.02029167,131.8978708,kdmtscl02859
34.02461528,131.8572575,kdmtscl02860
34.02057167,131.8968706,kdmtscl02861
34.02062,131.8978881,kdmtscl02862
34.02057556,131.8985622,kdmtscl02863
34.0209325,131.8986517,kdmtscl02864
34.02098,131.8978497,kdmtscl02865
34.02096278,131.8971783,kdmtscl02866
34.02126361,131.8970933,kdmtscl02867
34.02129722,131.8977506,kdmtscl02868
34.01997306,131.8968144,kdmtscl02869
34.01973417,131.8806425,kdmtscl02870
34.01997167,131.8992658,kdmtscl02871
34.02030917,131.8992794,kdmtscl02872
34.02027028,131.8811822,kdmtscl02873
34.02032806,131.9000794,kdmtscl02874
34.01997917,131.8999869,kdmtscl02875
34.02030917,131.8816922,kdmtscl02876
34.02328111,131.8933533,kdmtscl02877
34.01995278,131.8985556,kdmtscl02878
34.02035833,131.8822597,kdmtscl02879
34.0206525,131.8998856,kdmtscl02880
34.01998778,131.8828683,kdmtscl02881
34.01954417,131.88307,kdmtscl02882
34.02401778,131.892685,kdmtscl02883
34.02103083,131.8851056,kdmtscl02884
34.03026306,131.9195386,kdmtscl02885
34.02060861,131.8866244,kdmtscl02886
34.01959472,131.8873156,kdmtscl02887
34.03017056,131.9202211,kdmtscl02888
34.02861278,131.91839,kdmtscl02889
34.02874972,131.9185064,kdmtscl02890
34.02072222,131.8862494,kdmtscl02891
34.02909722,131.9184592,kdmtscl02892
34.02171583,131.8679764,kdmtscl02893
34.03682028,131.8872703,kdmtscl02894
34.02097417,131.8862167,kdmtscl02895
34.02389028,131.8913986,kdmtscl02896
34.02114861,131.8866444,kdmtscl02897
34.02374444,131.8909875,kdmtscl02898
34.02145972,131.8870269,kdmtscl02899
34.0371675,131.8875756,kdmtscl02900
34.02206,131.8871981,kdmtscl02901
34.02305806,131.8899928,kdmtscl02902
34.03677417,131.8868514,kdmtscl02903
34.02253833,131.8872292,kdmtscl02904
34.03713833,131.8852269,kdmtscl02905
34.02272778,131.8895117,kdmtscl02906
34.03303722,131.91837,kdmtscl02907
34.03701694,131.8846672,kdmtscl02908
34.02284083,131.8874506,kdmtscl02909
34.03204361,131.9191961,kdmtscl02910
34.02259722,131.8889919,kdmtscl02911
34.03753139,131.8837706,kdmtscl02912
34.03220833,131.9190236,kdmtscl02913
34.0224925,131.8865733,kdmtscl02914
34.02255444,131.8886328,kdmtscl02915
34.02245361,131.8860408,kdmtscl02916
34.03631028,131.8839847,kdmtscl02917
34.02239556,131.8850733,kdmtscl02918
34.02327944,131.8913028,kdmtscl02919
34.03063861,131.9128831,kdmtscl02920
34.0366475,131.8840347,kdmtscl02921
34.02348417,131.8945883,kdmtscl02922
34.03050917,131.9132503,kdmtscl02923
34.03594944,131.8832369,kdmtscl02924
34.02054778,131.8827644,kdmtscl02925
34.03042083,131.9135428,kdmtscl02926
34.02311333,131.8947983,kdmtscl02927
34.03627806,131.8832369,kdmtscl02928
34.03035389,131.9138594,kdmtscl02929
34.02187917,131.8836286,kdmtscl02930
34.02290472,131.8956333,kdmtscl02931
34.03024778,131.9146042,kdmtscl02932
34.03021111,131.9150664,kdmtscl02933
34.02266472,131.8945383,kdmtscl02934
34.03677944,131.8833733,kdmtscl02935
34.02984889,131.9147717,kdmtscl02936
34.02210111,131.8837461,kdmtscl02937
34.02997194,131.9141869,kdmtscl02938
34.03728722,131.8834769,kdmtscl02939
34.02228556,131.8936297,kdmtscl02940
34.02246778,131.88376,kdmtscl02941
34.03637444,131.882285,kdmtscl02942
34.03002694,131.9138614,kdmtscl02943
34.02239056,131.8947508,kdmtscl02944
34.022455,131.8833683,kdmtscl02945
34.03013333,131.9134581,kdmtscl02946
34.03682944,131.8823294,kdmtscl02947
34.02269083,131.8934922,kdmtscl02948
34.03020972,131.9131353,kdmtscl02949
34.0225375,131.8876414,kdmtscl02950
34.03751444,131.8819233,kdmtscl02951
34.03031083,131.9128267,kdmtscl02952
34.02951139,131.9144531,kdmtscl02953
34.0366475,131.8809825,kdmtscl02954
34.02968056,131.9137803,kdmtscl02955
34.03662444,131.8818897,kdmtscl02956
34.02974083,131.9134956,kdmtscl02957
34.02254278,131.8880094,kdmtscl02958
34.03630028,131.8817583,kdmtscl02959
34.02255917,131.8828447,kdmtscl02960
34.02991361,131.9142019,kdmtscl02961
34.03657444,131.8814561,kdmtscl02962
34.03013861,131.9142592,kdmtscl02963
34.03262667,131.9165478,kdmtscl02964
34.0225275,131.8822047,kdmtscl02965
34.03287833,131.9162653,kdmtscl02966
34.03277167,131.9154839,kdmtscl02967
34.02243,131.8826208,kdmtscl02968
34.03284,131.9155986,kdmtscl02969
34.0320075,131.9166389,kdmtscl02970
34.0318,131.9172775,kdmtscl02971
34.02195167,131.8829319,kdmtscl02972
34.0313025,131.9173064,kdmtscl02973
34.03085278,131.9169725,kdmtscl02974
34.03082028,131.9165764,kdmtscl02975
34.0224225,131.8828769,kdmtscl02976
34.03078861,131.9160003,kdmtscl02977
34.02277417,131.8837694,kdmtscl02978
34.03078111,131.9148617,kdmtscl02979
34.02279833,131.8839797,kdmtscl02980
34.02303417,131.8836425,kdmtscl02981
34.03181139,131.9147903,kdmtscl02982
34.03215417,131.9148019,kdmtscl02983
34.023215,131.8835369,kdmtscl02984
34.0320675,131.9152128,kdmtscl02985
34.02334556,131.8838269,kdmtscl02986
34.03173222,131.9152044,kdmtscl02987
34.02371583,131.8835486,kdmtscl02988
34.03163611,131.9150944,kdmtscl02989
34.03164083,131.9155228,kdmtscl02990
34.02402,131.8832886,kdmtscl02991
34.0319475,131.9157464,kdmtscl02992
34.02375861,131.8830083,kdmtscl02993
34.03163778,131.9160164,kdmtscl02994
34.03155444,131.9161014,kdmtscl02995
34.03163278,131.9168589,kdmtscl02996
34.02356083,131.8812997,kdmtscl02997
34.03125361,131.9171264,kdmtscl02998
34.02345917,131.8818822,kdmtscl02999
34.03125972,131.9167386,kdmtscl03000
34.03096667,131.9160864,kdmtscl03001
34.02336,131.8824072,kdmtscl03002
34.03116778,131.9160739,kdmtscl03003
34.02327667,131.8827786,kdmtscl03004
34.03125667,131.9159689,kdmtscl03005
34.03124667,131.9155078,kdmtscl03006
34.02288306,131.8826947,kdmtscl03007
34.03126194,131.9151042,kdmtscl03008
34.02295917,131.8823261,kdmtscl03009
34.03109528,131.9145181,kdmtscl03010
34.02318417,131.8832458,kdmtscl03011
34.02277167,131.8832786,kdmtscl03012
34.02454417,131.8964808,kdmtscl03013
34.02491611,131.8963108,kdmtscl03014
34.02554694,131.8966372,kdmtscl03015
34.02585,131.8973894,kdmtscl03016
34.02854639,131.8981319,kdmtscl03017
34.02633361,131.8983692,kdmtscl03018
34.03303222,131.9029239,kdmtscl03019
34.03036972,131.8973219,kdmtscl03020
34.02993361,131.8970011,kdmtscl03021
34.02618111,131.8978558,kdmtscl03022
34.02945583,131.8964733,kdmtscl03023
34.02655778,131.8973819,kdmtscl03024
34.03282944,131.9093117,kdmtscl03025
34.02973472,131.8976822,kdmtscl03026
34.03047222,131.8983181,kdmtscl03027
34.0324625,131.9093206,kdmtscl03028
34.02700806,131.8974619,kdmtscl03029
34.0271425,131.8973956,kdmtscl03030
34.03239167,131.9079047,kdmtscl03031
34.030565,131.9023403,kdmtscl03032
34.02735083,131.8972911,kdmtscl03033
34.03234389,131.9073961,kdmtscl03034
34.03009583,131.9035117,kdmtscl03035
34.0280075,131.8969697,kdmtscl03036
34.03275389,131.9072172,kdmtscl03037
34.03040111,131.9033464,kdmtscl03038
34.0285775,131.8967222,kdmtscl03039
34.02953833,131.9029414,kdmtscl03040
34.02907111,131.8994044,kdmtscl03041
34.02892083,131.8989006,kdmtscl03042
34.02856611,131.8987144,kdmtscl03043
34.03276667,131.9074986,kdmtscl03044
34.02818667,131.8973347,kdmtscl03045
34.03289139,131.9080236,kdmtscl03046
34.03254861,131.9080258,kdmtscl03047
34.02785361,131.8975269,kdmtscl03048
34.03256167,131.9084211,kdmtscl03049
34.02757,131.8976344,kdmtscl03050
34.03288056,131.908445,kdmtscl03051
34.02716972,131.8978347,kdmtscl03052
34.03253278,131.9088697,kdmtscl03053
34.02661361,131.8981283,kdmtscl03054
34.03289306,131.9088769,kdmtscl03055
34.02642778,131.8977869,kdmtscl03056
34.02784417,131.9004744,kdmtscl03057
34.03180417,131.9058986,kdmtscl03058
34.03115222,131.9067386,kdmtscl03059
34.02766667,131.9005819,kdmtscl03060
34.02979528,131.9108381,kdmtscl03061
34.0284875,131.9004283,kdmtscl03062
34.02993028,131.9104906,kdmtscl03063
34.02836917,131.8998269,kdmtscl03064
34.03041639,131.9099169,kdmtscl03065
34.0279275,131.8987678,kdmtscl03066
34.02887667,131.9067822,kdmtscl03067
34.02818083,131.8985981,kdmtscl03068
34.02969083,131.9062953,kdmtscl03069
34.02805667,131.8992342,kdmtscl03070
34.02969306,131.9053289,kdmtscl03071
34.02760139,131.8995419,kdmtscl03072
34.03016833,131.9044947,kdmtscl03073
34.02777417,131.8998167,kdmtscl03074
34.02827472,131.8995028,kdmtscl03075
34.028545,131.9029581,kdmtscl03076
34.03776722,131.8740917,kdmtscl03077
34.03763,131.8748539,kdmtscl03078
34.02670944,131.8999044,kdmtscl03079
34.03861417,131.8752364,kdmtscl03080
34.02690417,131.9005042,kdmtscl03081
34.03898611,131.8753353,kdmtscl03082
34.03778417,131.8760689,kdmtscl03083
34.03887,131.8767528,kdmtscl03084
34.03916972,131.8768056,kdmtscl03085
34.02654861,131.9007419,kdmtscl03086
34.04049528,131.8790161,kdmtscl03087
34.02661083,131.9012642,kdmtscl03088
34.04060472,131.8793639,kdmtscl03089
34.02665972,131.9001744,kdmtscl03090
34.04054639,131.8796664,kdmtscl03091
34.02635472,131.9002942,kdmtscl03092
34.04094083,131.8795711,kdmtscl03093
34.04110722,131.879675,kdmtscl03094
34.04121611,131.8798111,kdmtscl03095
34.04026111,131.8792136,kdmtscl03096
34.04019528,131.8795614,kdmtscl03097
34.04037278,131.8782036,kdmtscl03098
34.03944083,131.8781161,kdmtscl03099
34.03934417,131.87901,kdmtscl03100
34.03891667,131.8795164,kdmtscl03101
34.04005056,131.8893614,kdmtscl03102
34.04067639,131.8906011,kdmtscl03103
34.0396175,131.8790036,kdmtscl03104
34.03954333,131.8795525,kdmtscl03105
34.04087722,131.891355,kdmtscl03106
34.0398375,131.8797286,kdmtscl03107
34.03989,131.8793914,kdmtscl03108
34.03886028,131.8788072,kdmtscl03109
34.04144333,131.8909036,kdmtscl03110
34.03906722,131.8791186,kdmtscl03111
34.03886639,131.8781947,kdmtscl03112
34.04176194,131.89121,kdmtscl03113
34.03872861,131.891145,kdmtscl03114
34.03849806,131.8781086,kdmtscl03115
34.03836,131.89086,kdmtscl03116
34.03803833,131.8780839,kdmtscl03117
34.03914278,131.8890803,kdmtscl03118
34.03814583,131.8906011,kdmtscl03119
34.03821583,131.8901186,kdmtscl03120
34.03938583,131.8885153,kdmtscl03121
34.03996167,131.8886344,kdmtscl03122
34.041765,131.8694956,kdmtscl03123
34.04064306,131.8712658,kdmtscl03124
34.03842028,131.8707447,kdmtscl03125
34.03802444,131.8712206,kdmtscl03126
34.03824444,131.8713233,kdmtscl03127
34.03751417,131.8687775,kdmtscl03128
34.03918389,131.8680572,kdmtscl03129
34.03967417,131.8636153,kdmtscl03130
34.02665444,131.8976431,kdmtscl03131
34.04141417,131.8663275,kdmtscl03132
34.03809083,131.8637553,kdmtscl03133
34.03692056,131.9123106,kdmtscl03134
34.03663556,131.9123053,kdmtscl03135
34.02981861,131.9098122,kdmtscl03136
34.03620778,131.9122978,kdmtscl03137
34.03588889,131.9122928,kdmtscl03138
34.03542278,131.9123019,kdmtscl03139
34.03558944,131.9116544,kdmtscl03140
34.0344175,131.9204439,kdmtscl03141
34.03677222,131.9116542,kdmtscl03142
34.03017861,131.9089133,kdmtscl03143
34.03401,131.9199614,kdmtscl03144
34.03759333,131.9101833,kdmtscl03145
34.03383472,131.9193036,kdmtscl03146
34.030795,131.9067983,kdmtscl03147
34.0372175,131.9093056,kdmtscl03148
34.03156056,131.9062928,kdmtscl03149
34.0370325,131.9088617,kdmtscl03150
34.036745,131.9083697,kdmtscl03151
34.035445,131.9078111,kdmtscl03152
34.03375806,131.9189758,kdmtscl03153
34.0357975,131.9078294,kdmtscl03154
34.02766333,131.8971508,kdmtscl03155
34.03621194,131.9078636,kdmtscl03156
34.03361806,131.9187625,kdmtscl03157
34.03480611,131.9080497,kdmtscl03158
34.03358806,131.9180736,kdmtscl03159
34.03457056,131.9082711,kdmtscl03160
34.03441306,131.9179478,kdmtscl03161
34.03438222,131.9084422,kdmtscl03162
34.03505583,131.9186922,kdmtscl03163
34.03426389,131.908135,kdmtscl03164
34.03422194,131.9172439,kdmtscl03165
34.03385639,131.9075883,kdmtscl03166
34.03428083,131.9164775,kdmtscl03167
34.03344528,131.9075183,kdmtscl03168
34.028285,131.8968397,kdmtscl03169
34.03753778,131.9161692,kdmtscl03170
34.03756972,131.9157903,kdmtscl03171
34.01598167,131.8605636,kdmtscl03172
34.03756778,131.9138389,kdmtscl03173
34.03317639,131.9070808,kdmtscl03174
34.03721472,131.9156364,kdmtscl03175
34.01617333,131.8602272,kdmtscl03176
34.03721056,131.9144106,kdmtscl03177
34.03320111,131.9076122,kdmtscl03178
34.03721194,131.9139417,kdmtscl03179
34.03336306,131.9088783,kdmtscl03180
34.03720472,131.9135106,kdmtscl03181
34.03385028,131.9089325,kdmtscl03182
34.03354611,131.9092092,kdmtscl03183
34.03720778,131.9130956,kdmtscl03184
34.033195,131.9093094,kdmtscl03185
34.03720028,131.9126544,kdmtscl03186
34.03404056,131.9086508,kdmtscl03187
34.02755222,131.8997431,kdmtscl03188
34.03677083,131.9127328,kdmtscl03189
34.03427694,131.9092919,kdmtscl03190
34.02779917,131.9002003,kdmtscl03191
34.03407972,131.9094631,kdmtscl03192
34.03796444,131.8815394,kdmtscl03193
34.03380139,131.9097267,kdmtscl03194
34.03757889,131.8810683,kdmtscl03195
34.03647556,131.9127553,kdmtscl03196
34.03613444,131.9127456,kdmtscl03197
34.03776083,131.8807861,kdmtscl03198
34.03614806,131.9131792,kdmtscl03199
34.03373667,131.9102547,kdmtscl03200
34.03650139,131.9131742,kdmtscl03201
34.03375472,131.9107708,kdmtscl03202
34.03378917,131.9111183,kdmtscl03203
34.03706444,131.9131642,kdmtscl03204
34.03703361,131.9135442,kdmtscl03205
34.03397056,131.9111006,kdmtscl03206
34.03805639,131.8808086,kdmtscl03207
34.03676056,131.9135606,kdmtscl03208
34.03422972,131.9111006,kdmtscl03209
34.03840806,131.8815075,kdmtscl03210
34.03455111,131.9110617,kdmtscl03211
34.03455778,131.9106972,kdmtscl03212
34.03847833,131.8810322,kdmtscl03213
34.03476972,131.9102908,kdmtscl03214
34.03835,131.8802953,kdmtscl03215
34.03489278,131.9100144,kdmtscl03216
34.03820139,131.8801328,kdmtscl03217
34.038375,131.8806608,kdmtscl03218
34.0346075,131.9099567,kdmtscl03219
34.03863472,131.8808408,kdmtscl03220
34.03599472,131.9138253,kdmtscl03221
34.03445639,131.9097158,kdmtscl03222
34.03644472,131.9145814,kdmtscl03223
34.03878944,131.8801478,kdmtscl03224
34.03434694,131.9097444,kdmtscl03225
34.03917833,131.8799772,kdmtscl03226
34.03416056,131.9099422,kdmtscl03227
34.03643194,131.9137431,kdmtscl03228
34.034135,131.9104406,kdmtscl03229
34.03677444,131.9141044,kdmtscl03230
34.03413639,131.9109017,kdmtscl03231
34.03430861,131.9094897,kdmtscl03232
34.03678,131.9145814,kdmtscl03233
34.03513389,131.9099667,kdmtscl03234
34.03554806,131.9099567,kdmtscl03235
34.03705889,131.9147675,kdmtscl03236
34.03636472,131.9099444,kdmtscl03237
34.03606056,131.9147789,kdmtscl03238
34.03674333,131.9099444,kdmtscl03239
34.03564472,131.9147839,kdmtscl03240
34.03700306,131.9099469,kdmtscl03241
34.03448167,131.9147792,kdmtscl03242
34.03705028,131.9097356,kdmtscl03243
34.03685722,131.9092808,kdmtscl03244
34.03666333,131.9094472,kdmtscl03245
34.03632222,131.9094547,kdmtscl03246
34.03407472,131.9147767,kdmtscl03247
34.03591333,131.9094483,kdmtscl03248
34.0332,131.9150089,kdmtscl03249
34.0355925,131.9094533,kdmtscl03250
34.0335375,131.9146514,kdmtscl03251
34.03524083,131.9094619,kdmtscl03252
34.03946083,131.8799122,kdmtscl03253
34.03976167,131.8800539,kdmtscl03254
34.03316194,131.9166267,kdmtscl03255
34.04037806,131.8805497,kdmtscl03256
34.04047389,131.8799911,kdmtscl03257
34.04059222,131.8806075,kdmtscl03258
34.03361167,131.9172939,kdmtscl03259
34.03361167,131.9168836,kdmtscl03260
34.03358917,131.9165939,kdmtscl03261
34.033345,131.9162553,kdmtscl03262
34.03382583,131.915185,kdmtscl03263
34.04089278,131.8807286,kdmtscl03264
34.04109806,131.8803386,kdmtscl03265
34.04172306,131.8801039,kdmtscl03266
34.04188917,131.8816108,kdmtscl03267
34.03431722,131.9152028,kdmtscl03268
34.04190111,131.8819308,kdmtscl03269
34.04172056,131.8814211,kdmtscl03270
34.04169972,131.8808647,kdmtscl03271
34.03477917,131.9152,kdmtscl03272
34.04138278,131.8805708,kdmtscl03273
34.03495806,131.9151889,kdmtscl03274
34.04150972,131.8816458,kdmtscl03275
34.04097889,131.8810636,kdmtscl03276
34.02853528,131.9068358,kdmtscl03277
34.02783333,131.9045789,kdmtscl03278
34.04068833,131.8809947,kdmtscl03279
34.03449306,131.9156064,kdmtscl03280
34.03374639,131.9155986,kdmtscl03281
34.04040222,131.8809247,kdmtscl03282
34.03977889,131.88081,kdmtscl03283
34.03361056,131.9154742,kdmtscl03284
34.03903083,131.8807072,kdmtscl03285
34.03409528,131.9161053,kdmtscl03286
34.03482028,131.9160789,kdmtscl03287
34.03900083,131.8811497,kdmtscl03288
34.03457167,131.9095047,kdmtscl03289
34.03930111,131.8811747,kdmtscl03290
34.03973333,131.8812072,kdmtscl03291
34.03496056,131.9160392,kdmtscl03292
34.04038056,131.8813008,kdmtscl03293
34.03472306,131.9094131,kdmtscl03294
34.0407325,131.8813794,kdmtscl03295
34.04107472,131.8818383,kdmtscl03296
34.0351525,131.9149192,kdmtscl03297
34.04092222,131.8818047,kdmtscl03298
34.035025,131.9091183,kdmtscl03299
34.03527389,131.9152153,kdmtscl03300
34.04061056,131.8817297,kdmtscl03301
34.03532917,131.9090231,kdmtscl03302
34.0403225,131.8816661,kdmtscl03303
34.03564222,131.9152117,kdmtscl03304
34.03893278,131.8815772,kdmtscl03305
34.03569694,131.9090122,kdmtscl03306
34.03604944,131.9152117,kdmtscl03307
34.03862583,131.8817747,kdmtscl03308
34.03633833,131.9152178,kdmtscl03309
34.03607722,131.9090144,kdmtscl03310
34.03721778,131.9152742,kdmtscl03311
34.03799972,131.8820819,kdmtscl03312
34.03651694,131.9090108,kdmtscl03313
34.03798111,131.8822294,kdmtscl03314
34.03704056,131.9156342,kdmtscl03315
34.03864972,131.8822172,kdmtscl03316
34.03670028,131.9088858,kdmtscl03317
34.03679722,131.9156389,kdmtscl03318
34.03904222,131.8818761,kdmtscl03319
34.01543583,131.8602697,kdmtscl03320
34.03928306,131.8818925,kdmtscl03321
34.03605528,131.9156389,kdmtscl03322
34.03932833,131.8821297,kdmtscl03323
34.03651,131.9086144,kdmtscl03324
34.03996167,131.88195,kdmtscl03325
34.03564806,131.9156464,kdmtscl03326
34.04023111,131.8820122,kdmtscl03327
34.03526056,131.9160817,kdmtscl03328
34.03619917,131.9085794,kdmtscl03329
34.04059306,131.8824444,kdmtscl03330
34.03565278,131.9160789,kdmtscl03331
34.04037417,131.8822772,kdmtscl03332
34.03812583,131.8826386,kdmtscl03333
34.03639944,131.9160753,kdmtscl03334
34.03575417,131.9085736,kdmtscl03335
34.03680861,131.9160692,kdmtscl03336
34.039375,131.8832969,kdmtscl03337
34.03708889,131.9164975,kdmtscl03338
34.03639944,131.9165014,kdmtscl03339
34.03526972,131.9085722,kdmtscl03340
34.03601306,131.9165,kdmtscl03341
34.04160583,131.8834983,kdmtscl03342
34.03563278,131.9165028,kdmtscl03343
34.03957889,131.8847472,kdmtscl03344
