city,cluster,rep,family,src,edges,length_m,terminals,raw_kw
sano,9,16,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,17,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,18,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,19,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,20,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,21,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,22,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,23,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,11,0,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,1,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,2,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,3,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,4,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,5,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,6,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,7,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,8,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,9,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,10,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,11,A_steiner,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,12,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,13,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,14,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,15,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,16,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,17,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,18,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,19,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,20,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,21,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
