city,cluster,site,unit,site_load_kw,unit_load_kw,transformer_kva,transformer_loading_pct,transformer_drop_pct,transformer_no_load_loss_w,transformer_load_loss_w,lv_area_mm2,lv_stub_m,lv_drop_pct,lv_loading_pct,feasible,issues
sano,104,3783,0,26.309492276560416,26.309492276560416,50,58.46553839235648,1.1428808227492995,72.0,530.0,100,25.0,0.85227128084471,69.67752875550151,True,
sano,104,6191,0,66.4277758397742,33.2138879198871,50,73.80863982197133,1.4428068452845964,72.0,530.0,150,25.0,0.7619922695359297,67.26845499383452,True,
sano,104,6191,1,66.4277758397742,33.2138879198871,50,73.80863982197133,1.4428068452845964,72.0,530.0,150,25.0,0.7619922695359297,67.26845499383452,True,
sano,105,1527,0,45.69139288536808,22.84569644268404,50,50.768214317075646,0.9924139953836073,72.0,530.0,100,25.0,0.7392165676622566,60.435173163813616,True,
sano,105,1527,1,45.69139288536808,22.84569644268404,50,50.768214317075646,0.9924139953836073,72.0,530.0,100,25.0,0.7392165676622566,60.435173163813616,True,
sano,105,1565,0,114.90519107519064,28.72629776879766,50,63.8362172639948,1.247866529822558,72.0,530.0,100,25.0,0.9313085688171847,76.13883952711986,True,
sano,105,1565,1,114.90519107519064,28.72629776879766,50,63.8362172639948,1.247866529822558,72.0,530.0,100,25.0,0.9313085688171847,76.13883952711986,True,
sano,105,1565,2,114.90519107519064,28.72629776879766,50,63.8362172639948,1.247866529822558,72.0,530.0,100,25.0,0.9313085688171847,76.13883952711986,True,
sano,105,1565,3,114.90519107519064,28.72629776879766,50,63.8362172639948,1.247866529822558,72.0,530.0,100,25.0,0.9313085688171847,76.13883952711986,True,
sano,105,1574,0,33.50141628446453,33.50141628446453,50,74.44759174325452,1.4552970389537758,72.0,530.0,150,25.0,0.7686403982455523,67.85533500826728,True,
sano,105,1585,0,73.74467154213171,24.581557180710572,50,54.62568262380127,1.0678195534840744,72.0,530.0,100,25.0,0.7958405903744257,65.06427045194579,True,
sano,105,1585,1,73.74467154213171,24.581557180710572,50,54.62568262380127,1.0678195534840744,72.0,530.0,100,25.0,0.7958405903744257,65.06427045194579,True,
sano,105,1585,2,73.74467154213171,24.581557180710572,50,54.62568262380127,1.0678195534840744,72.0,530.0,100,25.0,0.7958405903744257,65.06427045194579,True,
sano,105,4679,0,22.66439640003073,22.66439640003073,50,50.365325333401614,0.9845383457992668,72.0,530.0,100,25.0,0.7333063120696336,59.95199910210351,True,
sano,105,5186,0,45.86777517700203,22.933887588501015,50,50.964194641113366,0.996245006952778,72.0,530.0,100,25.0,0.74209179583271,60.670228122144344,True,
sano,105,5186,1,45.86777517700203,22.933887588501015,50,50.964194641113366,0.996245006952778,72.0,530.0,100,25.0,0.74209179583271,60.670228122144344,True,
sano,105,5189,0,18.171188803805062,18.171188803805062,30,67.30069927335208,1.3746728053098376,52.0,357.0,60,25.0,0.9246250183744835,66.3527799125779,True,
sano,105,5196,0,130.51065400669614,32.627663501674036,50,72.50591889260896,1.4173413350284376,72.0,530.0,150,25.0,0.748440585685376,66.0721457723524,True,
sano,105,5196,1,130.51065400669614,32.627663501674036,50,72.50591889260896,1.4173413350284376,72.0,530.0,150,25.0,0.748440585685376,66.0721457723524,True,
sano,105,5196,2,130.51065400669614,32.627663501674036,50,72.50591889260896,1.4173413350284376,72.0,530.0,150,25.0,0.748440585685376,66.0721457723524,True,
sano,105,5196,3,130.51065400669614,32.627663501674036,50,72.50591889260896,1.4173413350284376,72.0,530.0,150,25.0,0.748440585685376,66.0721457723524,True,
sano,106,1406,0,41.04487234016128,20.52243617008064,30,76.00902285215051,1.5525475634158448,52.0,357.0,100,25.0,0.6635338313754703,54.24794487397975,True,
sano,106,1406,1,41.04487234016128,20.52243617008064,30,76.00902285215051,1.5525475634158448,52.0,357.0,100,25.0,0.6635338313754703,54.24794487397975,True,
sano,106,5212,0,238.5151048550824,34.073586407868916,50,75.71908090637537,1.4801520325247297,72.0,530.0,150,25.0,0.7818725926732993,69.02343895679051,True,
sano,106,5212,1,238.5151048550824,34.073586407868916,50,75.71908090637537,1.4801520325247297,72.0,530.0,150,25.0,0.7818725926732993,69.02343895679051,True,
sano,106,5212,2,238.5151048550824,34.073586407868916,50,75.71908090637537,1.4801520325247297,72.0,530.0,150,25.0,0.7818725926732993,69.02343895679051,True,
sano,106,5212,3,238.5151048550824,34.073586407868916,50,75.71908090637537,1.4801520325247297,72.0,530.0,150,25.0,0.7818725926732993,69.02343895679051,True,
sano,106,5212,4,238.5151048550824,34.073586407868916,50,75.71908090637537,1.4801520325247297,72.0,530.0,150,25.0,0.7818725926732993,69.02343895679051,True,
sano,106,5212,5,238.5151048550824,34.073586407868916,50,75.71908090637537,1.4801520325247297,72.0,530.0,150,25.0,0.7818725926732993,69.02343895679051,True,
sano,106,5212,6,238.5151048550824,34.073586407868916,50,75.71908090637537,1.4801520325247297,72.0,530.0,150,25.0,0.7818725926732993,69.02343895679051,True,
sano,106,5214,0,95.36626409661191,31.788754698870637,50,70.64167710860141,1.3808992489295826,72.0,530.0,150,25.0,0.7290541297097823,64.36075541220059,True,
sano,106,5214,1,95.36626409661191,31.788754698870637,50,70.64167710860141,1.3808992489295826,72.0,530.0,150,25.0,0.7290541297097823,64.36075541220059,True,
sano,106,5214,2,95.36626409661191,31.788754698870637,50,70.64167710860141,1.3808992489295826,72.0,530.0,150,25.0,0.7290541297097823,64.36075541220059,True,
sano,106,6040,0,40.6924136385426,20.3462068192713,30,75.35632155285666,1.5392155960541787,52.0,357.0,100,25.0,0.657797735067699,53.77900404799157,True,
sano,106,6040,1,40.6924136385426,20.3462068192713,30,75.35632155285666,1.5392155960541787,52.0,357.0,100,25.0,0.657797735067699,53.77900404799157,True,
sano,107,1780,0,27.753720402943628,27.753720402943628,50,61.67493422876361,1.205617899237433,72.0,530.0,100,25.0,0.8994867764289844,73.53741092011606,True,
sano,107,4827,0,42.32786209266544,21.16393104633272,30,78.3849298012323,1.6010774406104882,52.0,357.0,100,25.0,0.6844195447615269,55.95540343742215,True,
sano,107,4827,1,42.32786209266544,21.16393104633272,30,78.3849298012323,1.6010774406104882,52.0,357.0,100,25.0,0.6844195447615269,55.95540343742215,True,
sano,107,4832,0,31.280677072082305,31.280677072082305,50,69.51261571573845,1.358828424832316,72.0,530.0,150,25.0,0.7173166156338036,63.32459444634278,True,
sano,107,4833,0,25.58207231332372,25.58207231332372,50,56.84904958516383,1.111281796917513,72.0,530.0,100,25.0,0.828507346680391,67.73481046177402,True,
sano,107,4835,0,20.97991032700498,20.97991032700498,30,77.70337158149992,1.5871560466277002,52.0,357.0,100,25.0,0.6784273097923958,55.465523928277165,True,
sano,107,4837,0,39.80528362189756,19.90264181094878,30,73.71348818869917,1.5056593570589445,52.0,357.0,60,25.0,1.0136784076239482,72.7406007516439,True,
sano,107,4837,1,39.80528362189756,19.90264181094878,30,73.71348818869917,1.5056593570589445,52.0,357.0,60,25.0,1.0136784076239482,72.7406007516439,True,
sano,108,1665,0,69.63290646749766,34.81645323374883,50,77.3698960749974,1.5124220680020466,72.0,530.0,150,25.0,0.7990577018054388,70.54049449365542,True,
sano,108,1665,1,69.63290646749766,34.81645323374883,50,77.3698960749974,1.5124220680020466,72.0,530.0,150,25.0,0.7990577018054388,70.54049449365542,True,
sano,108,4542,0,63.890769709930325,31.945384854965162,50,70.9897441221448,1.3877032419440791,72.0,530.0,150,25.0,0.7326731359354371,64.68023286483844,True,
sano,108,4542,1,63.890769709930325,31.945384854965162,50,70.9897441221448,1.3877032419440791,72.0,530.0,150,25.0,0.7326731359354371,64.68023286483844,True,
sano,108,4543,0,156.8704782512735,31.374095650254702,50,69.72021255612155,1.3628865153632708,72.0,530.0,150,25.0,0.7194745436818483,63.51509147141179,True,
sano,108,4543,1,156.8704782512735,31.374095650254702,50,69.72021255612155,1.3628865153632708,72.0,530.0,150,25.0,0.7194745436818483,63.51509147141179,True,
sano,108,4543,2,156.8704782512735,31.374095650254702,50,69.72021255612155,1.3628865153632708,72.0,530.0,150,25.0,0.7194745436818483,63.51509147141179,True,
sano,108,4543,3,156.8704782512735,31.374095650254702,50,69.72021255612155,1.3628865153632708,72.0,530.0,150,25.0,0.7194745436818483,63.51509147141179,True,
sano,108,4543,4,156.8704782512735,31.374095650254702,50,69.72021255612155,1.3628865153632708,72.0,530.0,150,25.0,0.7194745436818483,63.51509147141179,True,
sano,108,4544,0,43.0956036188105,21.54780180940525,30,79.8066733681676,1.6301177364572212,52.0,357.0,100,25.0,0.6969218213952677,56.97749316210491,True,
sano,108,4544,1,43.0956036188105,21.54780180940525,30,79.8066733681676,1.6301177364572212,52.0,357.0,100,25.0,0.6969218213952677,56.97749316210491,True,
sano,108,4545,0,60.543555445089126,30.271777722544563,50,67.27061716121014,1.3150019721379704,72.0,530.0,150,25.0,0.6940175217282071,61.2678012242407,True,
sano,108,4545,1,60.543555445089126,30.271777722544563,50,67.27061716121014,1.3150019721379704,72.0,530.0,150,25.0,0.6940175217282071,61.2678012242407,True,
sano,108,4546,0,8.469710197779762,8.469710197779762,20,47.0539455432209,0.8025240605404063,41.0,231.0,60,25.0,0.42873541534145854,30.773484445199518,True,
sano,108,4547,0,10.166888689434971,10.166888689434971,20,56.48271494130539,0.9633355337525618,41.0,231.0,60,25.0,0.5151125036374808,36.97200676373402,True,
sano,108,6109,0,78.06624312237031,26.022081040790102,50,57.826846757311344,1.1303957171398227,72.0,530.0,100,25.0,0.8428805203773696,68.90982821190597,True,
sano,108,6109,1,78.06624312237031,26.022081040790102,50,57.826846757311344,1.1303957171398227,72.0,530.0,100,25.0,0.8428805203773696,68.90982821190597,True,
sano,108,6109,2,78.06624312237031,26.022081040790102,50,57.826846757311344,1.1303957171398227,72.0,530.0,100,25.0,0.8428805203773696,68.90982821190597,True,
sano,108,867,0,117.6817268208518,29.42043170521295,50,65.37873712269544,1.2780196151048342,72.0,530.0,150,25.0,0.6743654869084653,59.53295998292359,True,
sano,108,867,1,117.6817268208518,29.42043170521295,50,65.37873712269544,1.2780196151048342,72.0,530.0,150,25.0,0.6743654869084653,59.53295998292359,True,
sano,108,867,2,117.6817268208518,29.42043170521295,50,65.37873712269544,1.2780196151048342,72.0,530.0,150,25.0,0.6743654869084653,59.53295998292359,True,
sano,108,867,3,117.6817268208518,29.42043170521295,50,65.37873712269544,1.2780196151048342,72.0,530.0,150,25.0,0.6743654869084653,59.53295998292359,True,
sano,109,1673,0,18.979460481537647,18.979460481537647,30,70.29429807976906,1.4358195528714761,52.0,357.0,60,25.0,0.9661756770755471,69.3332797205116,True,
sano,109,4416,0,16.80982428615527,16.80982428615527,30,62.25860846724173,1.2716839034425564,52.0,357.0,60,25.0,0.8547243911475074,61.338446772184824,True,
sano,109,4419,0,65.65755669212768,32.82877834606384,50,72.95284076903076,1.4260777369478355,72.0,530.0,150,25.0,0.7530893133187533,66.482524100294,True,
sano,109,4419,1,65.65755669212768,32.82877834606384,50,72.95284076903076,1.4260777369478355,72.0,530.0,150,25.0,0.7530893133187533,66.482524100294,True,
sano,109,5215,0,40.36049346313308,20.18024673156654,30,74.74165456135755,1.5266605110898532,52.0,357.0,100,25.0,0.6523965069225872,53.33743924795132,True,
sano,109,5215,1,40.36049346313308,20.18024673156654,30,74.74165456135755,1.5266605110898532,52.0,357.0,100,25.0,0.6523965069225872,53.33743924795132,True,
sano,109,5217,0,69.83670779198545,34.91835389599272,50,77.59634199109495,1.5168486191296695,72.0,530.0,150,25.0,0.8014154903807345,70.74863363870301,True,
sano,109,5217,1,69.83670779198545,34.91835389599272,50,77.59634199109495,1.5168486191296695,72.0,530.0,150,25.0,0.8014154903807345,70.74863363870301,True,
sano,109,5222,0,32.93190212889061,32.93190212889061,50,73.18200473086803,1.4305574202698539,72.0,530.0,150,25.0,0.7554731687753924,66.69296499249444,True,
sano,109,5229,0,75.44562559506213,25.148541865020707,50,55.88564858893491,1.0924492922748885,72.0,530.0,100,25.0,0.8143499241293739,66.5774283917685,True,
sano,109,5229,1,75.44562559506213,25.148541865020707,50,55.88564858893491,1.0924492922748885,72.0,530.0,100,25.0,0.8143499241293739,66.5774283917685,True,
sano,109,5229,2,75.44562559506213,25.148541865020707,50,55.88564858893491,1.0924492922748885,72.0,530.0,100,25.0,0.8143499241293739,66.5774283917685,True,
sano,110,4839,0,11.595979314790778,11.595979314790778,20,64.42210730439321,1.0987450796236131,41.0,231.0,60,25.0,0.587967530921633,42.19980757374793,True,
sano,110,4842,0,74.53793612578636,24.845978708595453,50,55.213286019101005,1.0793059892603718,72.0,530.0,100,25.0,0.8044718144709929,65.76988275555074,True,
sano,110,4842,1,74.53793612578636,24.845978708595453,50,55.213286019101005,1.0793059892603718,72.0,530.0,100,25.0,0.8044718144709929,65.76988275555074,True,
sano,110,4842,2,74.53793612578636,24.845978708595453,50,55.213286019101005,1.0793059892603718,72.0,530.0,100,25.0,0.8044718144709929,65.76988275555074,True,
sano,110,4845,0,11.069747106771894,11.069747106771894,20,61.49859503762163,1.048883396224202,41.0,231.0,60,25.0,0.5611271937851419,40.273885190507535,True,
sano,110,4846,0,73.3189827168737,24.439660905624567,50,54.310357568054584,1.0616555982883358,72.0,530.0,100,25.0,0.7912094528797113,64.6856694137793,True,
sano,110,4846,1,73.3189827168737,24.439660905624567,50,54.310357568054584,1.0616555982883358,72.0,530.0,100,25.0,0.7912094528797113,64.6856694137793,True,
sano,110,4846,2,73.3189827168737,24.439660905624567,50,54.310357568054584,1.0616555982883358,72.0,530.0,100,25.0,0.7912094528797113,64.6856694137793,True,
sano,110,4850,0,9.082516594535004,9.082516594535004,20,50.45842552519447,0.8605888427307189,41.0,231.0,60,25.0,0.45990578399489496,33.01036086757037,True,
sano,111,376,0,32.52082671308154,32.52082671308154,50,72.26850380684786,1.412700359232973,72.0,530.0,150,25.0,0.7459712546476757,65.8541592050969,True,
sano,111,4352,0,27.508449570762952,27.508449570762952,50,61.12988793502878,1.1949633671190463,72.0,530.0,100,25.0,0.8914650279457906,72.88163202805687,True,
sano,111,5193,0,167.3444742421179,33.46889484842358,50,74.37532188538573,1.4538843121254215,72.0,530.0,150,25.0,0.7678884039811302,67.78895086639346,True,
sano,111,5193,1,167.3444742421179,33.46889484842358,50,74.37532188538573,1.4538843121254215,72.0,530.0,150,25.0,0.7678884039811302,67.78895086639346,True,
sano,111,5193,2,167.3444742421179,33.46889484842358,50,74.37532188538573,1.4538843121254215,72.0,530.0,150,25.0,0.7678884039811302,67.78895086639346,True,
sano,111,5193,3,167.3444742421179,33.46889484842358,50,74.37532188538573,1.4538843121254215,72.0,530.0,150,25.0,0.7678884039811302,67.78895086639346,True,
sano,111,5193,4,167.3444742421179,33.46889484842358,50,74.37532188538573,1.4538843121254215,72.0,530.0,150,25.0,0.7678884039811302,67.78895086639346,True,
sano,111,6159,0,19.669368180939077,19.669368180939077,30,72.84951178125584,1.4880119197430606,52.0,357.0,60,25.0,1.0016706717155308,71.87931165088744,True,
sano,112,1668,0,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,1,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,2,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,3,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,4,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,5,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,6,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,7,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,8,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,9,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,10,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,11,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,12,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,13,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,1668,14,493.4952377275425,32.899682515169495,50,73.11040558926554,1.4291578045626718,72.0,530.0,150,25.0,0.7547283533488693,66.62721452342846,True,
sano,112,3608,0,72.01895913148297,24.006319710494324,50,53.347377134431824,1.0428313147782031,72.0,530.0,100,25.0,0.7770690006188645,63.52966909558401,True,
sano,112,3608,1,72.01895913148297,24.006319710494324,50,53.347377134431824,1.0428313147782031,72.0,530.0,100,25.0,0.7770690006188645,63.52966909558401,True,
sano,112,3608,2,72.01895913148297,24.006319710494324,50,53.347377134431824,1.0428313147782031,72.0,530.0,100,25.0,0.7770690006188645,63.52966909558401,True,
sano,112,826,0,22.905177415594533,22.905177415594533,50,50.90039425687674,0.9949978408848158,72.0,530.0,100,25.0,0.74115576158157,60.59370568594403,True,
sano,113,215,0,147.4231973648273,29.484639472965462,50,65.52142105103435,1.2808087919412594,72.0,530.0,150,25.0,0.6758473522140207,59.66377608431147,True,
sano,113,215,1,147.4231973648273,29.484639472965462,50,65.52142105103435,1.2808087919412594,72.0,530.0,150,25.0,0.6758473522140207,59.66377608431147,True,
sano,113,215,2,147.4231973648273,29.484639472965462,50,65.52142105103435,1.2808087919412594,72.0,530.0,150,25.0,0.6758473522140207,59.66377608431147,True,
sano,113,215,3,147.4231973648273,29.484639472965462,50,65.52142105103435,1.2808087919412594,72.0,530.0,150,25.0,0.6758473522140207,59.66377608431147,True,
sano,113,215,4,147.4231973648273,29.484639472965462,50,65.52142105103435,1.2808087919412594,72.0,530.0,150,25.0,0.6758473522140207,59.66377608431147,True,
sano,113,216,0,54.16910682518599,27.084553412592996,50,60.187896472428875,1.1765493747501716,72.0,530.0,100,25.0,0.8776043252529353,71.7485163312234,True,
sano,113,216,1,54.16910682518599,27.084553412592996,50,60.187896472428875,1.1765493747501716,72.0,530.0,100,25.0,0.8776043252529353,71.7485163312234,True,
sano,113,4529,0,25.485400630850457,25.485400630850457,50,56.63422362411213,1.1070823919711836,72.0,530.0,100,25.0,0.8253500692249341,67.4767003643492,True,
sano,113,4532,0,106.77929974884242,26.694824937210605,50,59.32183319380134,1.1596196219479604,72.0,530.0,100,25.0,0.8648643210281783,70.70701620449721,True,
sano,113,4532,1,106.77929974884242,26.694824937210605,50,59.32183319380134,1.1596196219479604,72.0,530.0,100,25.0,0.8648643210281783,70.70701620449721,True,
sano,113,4532,2,106.77929974884242,26.694824937210605,50,59.32183319380134,1.1596196219479604,72.0,530.0,100,25.0,0.8648643210281783,70.70701620449721,True,
sano,113,4532,3,106.77929974884242,26.694824937210605,50,59.32183319380134,1.1596196219479604,72.0,530.0,100,25.0,0.8648643210281783,70.70701620449721,True,
sano,113,5226,0,26.933980206105147,26.933980206105147,50,59.853289346900326,1.1700084948158165,72.0,530.0,100,25.0,0.87268177786859,71.34609643867962,True,
sano,114,1407,0,14.067753307244358,14.067753307244358,20,78.15418504024643,1.3329512159424226,41.0,231.0,60,25.0,0.71424367716641,51.26012140784848,True,
sano,114,1449,0,108.05676960463916,27.01419240115979,50,60.03153866924397,1.17349290183192,72.0,530.0,100,25.0,0.8753040174910677,71.56046543541554,True,
sano,114,1449,1,108.05676960463916,27.01419240115979,50,60.03153866924397,1.17349290183192,72.0,530.0,100,25.0,0.8753040174910677,71.56046543541554,True,
sano,114,1449,2,108.05676960463916,27.01419240115979,50,60.03153866924397,1.17349290183192,72.0,530.0,100,25.0,0.8753040174910677,71.56046543541554,True,
sano,114,1449,3,108.05676960463916,27.01419240115979,50,60.03153866924397,1.17349290183192,72.0,530.0,100,25.0,0.8753040174910677,71.56046543541554,True,
sano,114,5628,0,11.66258064756785,11.66258064756785,20,64.79211470871027,1.1050557054619885,41.0,231.0,60,25.0,0.5913655986074808,42.443631954256645,True,
sano,114,5630,0,26.43199640952933,26.43199640952933,50,58.73776979895406,1.1482023858872714,72.0,530.0,100,25.0,0.856274481076501,70.0047925953418,True,
sano,114,5631,0,66.43966854453234,33.21983427226617,50,73.82185393836926,1.4430651540359745,72.0,530.0,150,25.0,0.7621297498641459,67.2805914126301,True,
sano,114,5631,1,66.43966854453234,33.21983427226617,50,73.82185393836926,1.4430651540359745,72.0,530.0,150,25.0,0.7621297498641459,67.2805914126301,True,
sano,115,6029,0,63.36926363514952,31.68463181757476,50,70.41029292794391,1.3763761649038042,72.0,530.0,150,25.0,0.7266484739070918,64.14838967096553,True,
sano,115,6029,1,63.36926363514952,31.68463181757476,50,70.41029292794391,1.3763761649038042,72.0,530.0,150,25.0,0.7266484739070918,64.14838967096553,True,
sano,115,6030,0,83.26253356290806,27.754177854302686,50,61.6759507873393,1.2056377708632369,72.0,530.0,100,25.0,0.8995017389172977,73.53863410467817,True,
sano,115,6030,1,83.26253356290806,27.754177854302686,50,61.6759507873393,1.2056377708632369,72.0,530.0,100,25.0,0.8995017389172977,73.53863410467817,True,
sano,115,6030,2,83.26253356290806,27.754177854302686,50,61.6759507873393,1.2056377708632369,72.0,530.0,100,25.0,0.8995017389172977,73.53863410467817,True,
sano,115,863,0,170.28446439965856,34.05689287993171,50,75.68198417762602,1.479426867905705,72.0,530.0,150,25.0,0.7814864821135156,68.9893541281538,True,
sano,115,863,1,170.28446439965856,34.05689287993171,50,75.68198417762602,1.479426867905705,72.0,530.0,150,25.0,0.7814864821135156,68.9893541281538,True,
sano,115,863,2,170.28446439965856,34.05689287993171,50,75.68198417762602,1.479426867905705,72.0,530.0,150,25.0,0.7814864821135156,68.9893541281538,True,
sano,115,863,3,170.28446439965856,34.05689287993171,50,75.68198417762602,1.479426867905705,72.0,530.0,150,25.0,0.7814864821135156,68.9893541281538,True,
sano,115,863,4,170.28446439965856,34.05689287993171,50,75.68198417762602,1.479426867905705,72.0,530.0,150,25.0,0.7814864821135156,68.9893541281538,True,
sano,116,177,0,170.69596111270428,34.139192222540856,50,75.86487160564634,1.4830019403321943,72.0,530.0,150,25.0,0.783390042391437,69.15739543394187,True,
sano,116,177,1,170.69596111270428,34.139192222540856,50,75.86487160564634,1.4830019403321943,72.0,530.0,150,25.0,0.783390042391437,69.15739543394187,True,
sano,116,177,2,170.69596111270428,34.139192222540856,50,75.86487160564634,1.4830019403321943,72.0,530.0,150,25.0,0.783390042391437,69.15739543394187,True,
sano,116,177,3,170.69596111270428,34.139192222540856,50,75.86487160564634,1.4830019403321943,72.0,530.0,150,25.0,0.783390042391437,69.15739543394187,True,
sano,116,177,4,170.69596111270428,34.139192222540856,50,75.86487160564634,1.4830019403321943,72.0,530.0,150,25.0,0.783390042391437,69.15739543394187,True,
sano,116,3944,0,133.24606463850594,33.311516159626485,50,74.02559146583663,1.447047802950523,72.0,530.0,150,25.0,0.7642494940387088,67.46771710161275,True,
sano,116,3944,1,133.24606463850594,33.311516159626485,50,74.02559146583663,1.447047802950523,72.0,530.0,150,25.0,0.7642494940387088,67.46771710161275,True,
sano,116,3944,2,133.24606463850594,33.311516159626485,50,74.02559146583663,1.447047802950523,72.0,530.0,150,25.0,0.7642494940387088,67.46771710161275,True,
sano,116,3944,3,133.24606463850594,33.311516159626485,50,74.02559146583663,1.447047802950523,72.0,530.0,150,25.0,0.7642494940387088,67.46771710161275,True,
sano,116,4789,0,70.16920434197205,23.38973478065735,50,51.97718840146077,1.016046947961109,72.0,530.0,100,25.0,0.756956125155996,61.885411782026516,True,
sano,116,4789,1,70.16920434197205,23.38973478065735,50,51.97718840146077,1.016046947961109,72.0,530.0,100,25.0,0.756956125155996,61.885411782026516,True,
sano,116,4789,2,70.16920434197205,23.38973478065735,50,51.97718840146077,1.016046947961109,72.0,530.0,100,25.0,0.756956125155996,61.885411782026516,True,
sano,116,4790,0,40.14339757837132,20.07169878918566,30,74.33962514513206,1.5184487256049053,52.0,357.0,100,25.0,0.6488640986013717,53.04865528310934,True,
sano,116,4790,1,40.14339757837132,20.07169878918566,30,74.33962514513206,1.5184487256049053,52.0,357.0,100,25.0,0.6488640986013717,53.04865528310934,True,
sano,117,1588,0,9.799050777497593,9.799050777497593,20,54.439170986097736,0.92848206559186,41.0,231.0,60,25.0,0.4963782253600308,35.6276523370288,True,
sano,117,1608,0,6.513292740092137,6.513292740092137,10,72.36991933435708,1.1713189936616415,27.0,122.0,60,25.0,0.3293588837852163,23.641529165661666,True,
sano,117,1630,0,32.838637574088565,32.838637574088565,50,72.97475016464125,1.4265060204934896,72.0,530.0,150,25.0,0.7533172186356838,66.50264302213876,True,
sano,117,5204,0,47.740033520273975,23.870016760136988,50,53.044481689193304,1.0369103328599645,72.0,530.0,100,25.0,0.7726221140002091,63.16612990722931,True,
sano,117,5204,1,47.740033520273975,23.870016760136988,50,53.044481689193304,1.0369103328599645,72.0,530.0,100,25.0,0.7726221140002091,63.16612990722931,True,
sano,117,5210,0,171.52924115639806,34.30584823127961,50,76.23521829173247,1.4902414550435124,72.0,530.0,150,25.0,0.7872449744920389,69.49769865899165,True,
sano,117,5210,1,171.52924115639806,34.30584823127961,50,76.23521829173247,1.4902414550435124,72.0,530.0,150,25.0,0.7872449744920389,69.49769865899165,True,
sano,117,5210,2,171.52924115639806,34.30584823127961,50,76.23521829173247,1.4902414550435124,72.0,530.0,150,25.0,0.7872449744920389,69.49769865899165,True,
sano,117,5210,3,171.52924115639806,34.30584823127961,50,76.23521829173247,1.4902414550435124,72.0,530.0,150,25.0,0.7872449744920389,69.49769865899165,True,
sano,117,5210,4,171.52924115639806,34.30584823127961,50,76.23521829173247,1.4902414550435124,72.0,530.0,150,25.0,0.7872449744920389,69.49769865899165,True,
sano,117,5211,0,7.371079794394262,7.371079794394262,20,40.95044330219035,0.6984263627715739,41.0,231.0,60,25.0,0.37290475530312506,26.766761734517193,True,
sano,117,5228,0,11.739194168099182,11.739194168099182,20,65.21774537832879,1.1123150085731168,41.0,231.0,60,25.0,0.5952747997324893,42.72413122707806,True,
sano,117,5679,0,39.4105477085332,19.7052738542666,30,72.98249575654296,1.490728228137223,52.0,357.0,60,25.0,1.003518712844839,72.01186825232617,True,
sano,117,5679,1,39.4105477085332,19.7052738542666,30,72.98249575654296,1.490728228137223,52.0,357.0,60,25.0,1.003518712844839,72.01186825232617,True,
sano,117,5680,0,1.420259647075441,1.420259647075441,10,15.780662745282678,0.25541261032390056,27.0,122.0,60,25.0,0.07162522939281535,5.141871747613869,True,
sano,117,5681,0,16.391840065175565,16.391840065175565,30,60.7105187599095,1.2400628825047797,52.0,357.0,60,25.0,0.8332833555459864,59.8003097255988,True,
sano,117,5682,0,70.26702900908454,23.42234300302818,50,52.0496511178404,1.017463444776016,72.0,530.0,100,25.0,0.7580195917134347,61.9723518531807,True,
