city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,s1_famA_npc,s1_famB_npc,tld
yasu,70,2,64.27286217076727,38.56371730246036,12,12,11277665.832213445,11277665.832213445,4867146.675560066,30.044115281234966,0.0053330656121169445,0.04186590906280444,11277665.832213445,0.04186590906280444,12,0.0053330656121169445,11277665.832213443,0.005333065612116944,11277665.832213443,0,4867146.675560066,0.005333065612116944,30.044115281234973,0.04186590906280444,0.0,True,0.0,11277665.832213445,11277665.832213445,0.0
yasu,71,5,112.41711287890402,67.4502677273424,12,12,18338337.326788753,18338337.326788753,10039663.74832225,61.97323301433488,0.05880069797474296,0.13353399406955588,18338337.326788753,0.13353399406955588,12,0.05880069797474296,18300523.123025067,0.05886767441765549,18300523.123025067,0,10011496.924779857,0.05886767441765549,61.79936373320899,0.13353399406955588,0.0,True,37814.203763688296,18300523.123025063,18376151.530552443,0.0
yasu,72,1,81.04875597931606,48.62925358758963,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,0.0
yasu,73,4,75.10654656741335,45.063927940448,12,12,24120165.47555155,24120165.47555155,14383551.831894657,88.78735698700403,0.02031909628547623,0.0890869726239831,24120165.47555155,0.0890869726239831,12,0.02031909628547623,24120165.47555155,0.02031909628547623,24120165.47555155,0,14383551.831894653,0.02031909628547623,88.78735698700402,0.0890869726239831,0.0,True,0.0,24120165.47555155,24120165.47555155,0.0
yasu,74,3,250.12255852271937,150.07353511363164,12,12,55773253.20663265,55773253.20663265,36803586.4068057,227.18263214077592,0.84410665142304,0.8024238045887836,55773253.20663265,0.8024238045887836,12,0.84410665142304,55773253.20663267,0.84410665142304,55773253.20663267,0,36803586.40680571,0.84410665142304,227.18263214077592,0.8024238045887836,0.0,False,0.0,55773253.20663267,55773253.20663267,0.0
yasu,75,2,83.8189915546399,50.29139493278393,12,12,27978236.587786555,27978236.587786555,17175554.49915317,106.02194135279734,0.07564350482811245,0.29619385908776186,27978236.587786555,0.29619385908776186,12,0.07564350482811245,27978236.587786555,0.07564350482811247,27978236.587786555,0,17175554.49915317,0.07564350482811247,106.02194135279736,0.29619385908776186,0.0,True,0.0,27978236.587786555,27978236.587786555,0.0
yasu,76,2,38.093499903878694,22.856099942327216,12,12,16877602.603126656,16877602.603126656,9027885.719403643,55.72768962594842,0.0034026059895251883,0.045544265523787035,16877602.603126656,0.045544265523787035,12,0.0034026059895251883,16877602.60312666,0.0034026059895251887,16877602.60312666,0,9027885.719403645,0.0034026059895251887,55.72768962594843,0.045544265523787035,0.0,True,0.0,16877602.60312666,16877602.60312666,0.0
yasu,77,1,19.37065401032155,11.622392406192931,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,0.0
yasu,78,3,22.737877227673884,13.64272633660433,12,12,13177960.073356608,13177960.073356608,6283769.426276295,38.78870016219935,0.0010987216192939115,0.01269057840842847,13177960.073356608,0.01269057840842847,12,0.0010987216192939115,13177960.07335661,0.0010987216192939113,13177960.07335661,0,6283769.426276295,0.0010987216192939113,38.78870016219935,0.01269057840842847,0.0,True,0.0,13177960.073356612,13177960.073356612,0.0
yasu,79,2,42.72285726840705,25.633714361044227,12,12,6378136.963763885,6378136.963763885,1235114.455730041,7.624163306975561,0.0007089861597610776,0.007689663336989676,6378136.963763885,0.007689663336989676,12,0.0007089861597610776,6378136.963763885,0.0007089861597610776,6378136.963763885,0,1235114.4557300408,0.0007089861597610776,7.624163306975561,0.007689663336989676,0.0,True,0.0,6378136.963763885,6378136.963763885,0.0
yasu,80,3,42.31302831922807,25.38781699153684,12,12,37597179.465782344,37597179.465782344,24401700.861227795,150.62778309399872,0.01205409394285475,0.11884670533432752,37597179.465782344,0.11884670533432752,12,0.01205409394285475,37597179.465782344,0.01205409394285475,37597179.465782344,0,24401700.861227795,0.01205409394285475,150.62778309399874,0.11884670533432752,0.0,True,0.0,37597179.465782344,37597179.46578234,0.0
yasu,81,2,65.23999850504185,39.14399910302511,12,12,10360948.107909022,10360948.107909022,4177298.4805883192,25.78579309005136,0.012284241277537264,0.05886494847634866,10360948.107909022,0.05886494847634866,12,0.012284241277537264,10360948.10790902,0.012284241277537264,10360948.10790902,0,4177298.48058832,0.012284241277537264,25.78579309005136,0.05886494847634866,0.0,True,0.0,10360948.107909022,10360948.107909022,0.0
yasu,82,4,96.6876434516625,58.0125860709975,12,12,23961570.380927917,23961570.380927917,14223515.873420177,87.79948070012456,0.05245053233923865,0.14213034641902217,23961570.380927917,0.14213034641902217,12,0.05245053233923865,23961570.380927917,0.052450532339238645,23961570.380927917,0,14223515.873420175,0.052450532339238645,87.79948070012455,0.14213034641902217,0.0,True,0.0,23961570.380927917,23961570.380927917,0.0
yasu,83,1,115.77565367609547,69.46539220565728,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,0.0
yasu,84,1,51.096235734525926,30.657741440715554,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,0.0
yasu,85,3,43.488533280772444,26.093119968463462,12,12,16056936.34735323,16056936.34735323,8414200.21215141,51.93950748241613,0.006674664048348276,0.04273744059097826,16056936.34735323,0.04273744059097826,12,0.006674664048348276,16056936.347353235,0.006674664048348275,16056936.347353235,0,8414200.212151412,0.006674664048348275,51.939507482416126,0.04273744059097826,0.0,True,0.0,16056936.347353235,16056936.347353235,0.0
yasu,86,3,173.11350973299375,103.86810583979626,12,12,46585720.90215244,46585720.90215244,30634464.78543766,189.10163447801028,0.34773614547537285,0.7548380930298607,46585720.90215244,0.7548380930298607,12,0.34773614547537285,46585720.90215244,0.34773614547537285,46585720.90215244,0,30634464.785437666,0.34773614547537285,189.10163447801028,0.7548380930298607,0.0,True,0.0,46585720.90215244,46585720.90215244,0.0
yasu,87,2,37.97038967207109,22.782233803242654,12,12,10233581.041731594,10233581.041731594,4098567.0335284476,25.299796503262026,0.00024091672043092312,0.00816552922989293,10233581.041731594,0.00816552922989293,12,0.00024091672043092312,10233581.041731592,0.00024091672043092312,10233581.041731592,0,4098567.0335284476,0.00024091672043092312,25.299796503262023,0.00816552922989293,0.0,True,0.0,10233581.041731594,10233581.041731594,0.0
yasu,88,4,37.30092888740052,22.380557332440308,12,12,50556127.97430392,50556127.97430392,34032738.10210503,210.0786302599076,0.005632648849579472,0.06404314573205631,50556127.97430392,0.06404314573205631,12,0.005632648849579472,50556127.974303916,0.0056326488495794715,50556127.974303916,0,34032738.10210503,0.0056326488495794715,210.07863025990758,0.06404314573205631,0.0,True,0.0,50556127.97430391,50556127.97430391,0.0
yasu,89,3,175.2372002675586,105.14232016053515,12,12,83561565.82117331,83561565.82117331,57948074.2167028,357.70416183149877,0.45611372497900476,1.2009531139201335,83561565.82117331,1.2009531139201335,12,0.45611372497900476,83561565.82117331,0.4561137249790046,83561565.82117331,0,57948074.21670279,0.4561137249790046,357.7041618314987,1.2009531139201335,0.0,True,0.0,83561565.82117331,83561565.82117331,0.0
yasu,91,3,221.9223123539666,133.15338741237997,12,12,52004562.26596079,52004562.26596079,34188987.29643613,211.0431314594823,0.7043836217127915,0.8471460663228357,52004562.26596079,0.8471460663228357,12,0.7043836217127915,52004562.26596078,0.7043836217127915,52004562.26596078,0,34188987.29643613,0.7043836217127915,211.0431314594823,0.8471460663228357,0.0,True,0.0,52004562.26596078,52004562.26596078,0.6
yasu,92,1,76.35743430198356,45.81446058119013,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,0.0
yasu,94,3,62.100055883252324,37.26003352995139,12,12,19596448.921901677,19596448.921901677,11040335.643980756,68.15022002457258,0.008277216264720628,0.039397709054020964,19596448.921901677,0.039397709054020964,12,0.008277216264720628,19596448.92190168,0.00827721626472063,19596448.92190168,0,11040335.643980756,0.00827721626472063,68.15022002457256,0.039397709054020964,0.0,True,0.0,19596448.921901677,19596448.921901677,0.0
yasu,95,3,143.54605506623014,86.12763303973807,12,12,19270717.458627168,19270717.458627168,10694140.93091577,66.01321562293684,0.08757544902763657,0.1479521513061164,19270717.458627168,0.1479521513061164,12,0.08757544902763657,19270717.45862717,0.08757544902763656,19270717.45862717,0,10694140.930915767,0.08757544902763656,66.01321562293683,0.1479521513061164,0.0,True,0.0,19270717.458627168,19270717.458627168,0.0
yasu,96,2,37.34442310642473,22.406653863854835,12,12,67092532.63132047,67092532.63132047,46296216.19961863,285.7791123433248,0.0174368504504725,0.23347566194379363,67092532.63132047,0.23347566194379363,12,0.0174368504504725,67092532.63132047,0.017436850450472503,67092532.63132047,0,46296216.19961862,0.017436850450472503,285.7791123433248,0.23347566194379363,0.0,True,0.0,67092532.63132047,67092532.63132047,0.0
yasu,97,3,89.48313514877069,53.689881089262414,12,12,42878691.379978485,42878691.379978485,28107020.89279179,173.50012896785054,0.1765682280700883,0.5603107356794836,42878691.379978485,0.5603107356794836,12,0.1765682280700883,42878691.379978485,0.1765682280700883,42878691.379978485,0,28107020.892791785,0.1765682280700883,173.50012896785054,0.5603107356794836,0.0,True,0.0,42878691.379978485,42878691.379978485,0.0
yasu,98,1,50.07790321121546,30.046741926729272,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,0.0
yasu,99,2,166.51752806341455,99.91051683804874,12,12,12549684.853475532,12549684.853475532,5707965.5264379755,35.23435510146898,0.08416492411731706,0.18011135110606402,12549684.853475532,0.18011135110606402,12,0.08416492411731706,12549684.85347553,0.08416492411731707,12549684.85347553,0,5707965.5264379755,0.08416492411731707,35.234355101468985,0.18011135110606402,0.0,True,0.0,12549684.853475528,12549684.853475528,0.0
yasu,100,4,106.25513681303067,63.7530820878184,12,12,26836800.446382046,26836800.446382046,16349467.503452389,100.92263891019991,0.05931670804588888,0.14879384413413407,26836800.446382046,0.14879384413413407,12,0.05931670804588888,26836800.446382046,0.05931670804588889,26836800.446382046,0,16349467.503452387,0.05931670804588889,100.92263891019991,0.14879384413413407,0.0,True,0.0,26836800.446382046,26836800.446382046,0.0
yasu,101,3,52.53640896207649,31.52184537724589,12,12,18991620.66423276,18991620.66423276,10591473.58241701,65.37946655812969,0.008087554287107735,0.0658049576327169,18991620.66423276,0.0658049576327169,12,0.008087554287107735,18991620.66423276,0.008087554287107734,18991620.66423276,0,10591473.58241701,0.008087554287107734,65.37946655812969,0.0658049576327169,0.0,True,0.0,18991620.66423276,18991620.66423276,0.0
yasu,102,2,10.131266346864248,6.078759808118548,12,12,10845839.509493921,10845839.509493921,4553333.641778493,28.106997788756136,0.0001361967875078002,0.0064711730573887025,10845839.509493921,0.0064711730573887025,12,0.0001361967875078002,10845839.509493923,0.0001361967875078002,10845839.509493923,0,4553333.641778494,0.0001361967875078002,28.106997788756136,0.0064711730573887025,0.0,True,0.0,10845839.509493923,10845839.509493923,0.0
yasu,103,3,75.67046596431217,45.402279578587304,12,12,25856281.86812715,25856281.86812715,15650912.334930835,96.61056996870884,0.03687600282287305,0.19672825074023645,25856281.86812715,0.19672825074023645,12,0.03687600282287305,25856281.868127145,0.036876002822873045,25856281.868127145,0,15650912.334930833,0.036876002822873045,96.61056996870884,0.19672825074023645,0.0,True,0.0,25856281.86812714,25856281.86812714,0.0
yasu,104,2,100.4764402201582,60.285864132094915,12,12,39277764.71360696,39277764.71360696,25629592.09364189,158.2073586027277,0.027269372184601338,0.21724173472520572,39277764.71360696,0.21724173472520572,12,0.027269372184601338,39277764.71360697,0.027269372184601334,39277764.71360697,0,25629592.09364189,0.027269372184601334,158.2073586027277,0.21724173472520572,0.0,True,0.0,39277764.71360696,39277764.71360696,0.0
yasu,105,6,142.40887162147166,85.44532297288299,12,12,44901956.614139386,44901956.614139386,29653305.819539245,183.04509765147682,0.14318308005206085,0.2960439090118817,44901956.614139386,0.2960439090118817,12,0.14318308005206085,44901956.61413939,0.14318308005206085,44901956.61413939,0,29653305.81953924,0.14318308005206085,183.0450976514768,0.2960439090118817,0.0,True,6.20881716410319e-10,44901956.614139386,44901956.614139386,0.33333333333333337
yasu,106,4,99.48250243059952,59.68950145835973,12,12,18881342.51872227,18881342.51872227,10461917.079118157,64.57973505628492,0.04432206373565129,0.12319386207511518,18881342.51872227,0.12319386207511518,12,0.04432206373565129,18881342.518722273,0.04432206373565129,18881342.518722273,0,10461917.079118155,0.04432206373565129,64.57973505628492,0.12319386207511518,0.0,True,0.0,18881342.51872227,18881342.51872227,0.0
yasu,107,6,196.0833780689846,117.65002684139074,12,12,27601300.63161772,27601300.63161772,16753423.972339781,103.41619736012213,0.1837606932954674,0.24421126323995124,27601300.63161772,0.24421126323995124,12,0.1837606932954674,27601300.63161772,0.1837606932954674,27601300.63161772,0,16753423.972339783,0.1837606932954674,103.41619736012211,0.24421126323995124,0.0,True,0.0,27601300.63161772,27601300.63161772,0.0
yasu,108,2,73.68212666524624,44.20927599914775,12,12,73300186.15226065,73300186.15226065,50744102.70060217,313.2352018555689,0.1402471348834177,0.6932256646472278,73300186.15226065,0.6932256646472278,12,0.1402471348834177,73300186.15226065,0.14024713488341767,73300186.15226065,0,50744102.70060216,0.14024713488341767,313.2352018555689,0.6932256646472278,0.0,True,0.0,73300186.15226065,73300186.15226065,0.0
yasu,109,7,137.4550426515813,82.4730255909488,12,12,73277270.76362096,73277270.76362096,50490114.00483722,311.6673704002297,0.32037252522555626,0.6295014833562232,73277270.76362096,0.6295014833562232,12,0.32037252522555626,73277270.76362094,0.3203725252255563,73277270.76362094,0,50490114.00483722,0.3203725252255563,311.66737040022974,0.6295014833562232,0.0,True,0.0,73277270.76362096,73277270.76362096,0.0
yasu,110,3,107.4847796909726,64.49086781458355,12,12,16568396.916569712,16568396.916569712,8752228.174735721,54.02609984404765,0.03841227041343992,0.11188525308993713,16568396.916569712,0.11188525308993713,12,0.03841227041343992,16568396.916569712,0.03841227041343992,16568396.916569712,0,8752228.17473572,0.03841227041343992,54.02609984404766,0.11188525308993713,0.0,True,0.0,16568396.916569712,16568396.916569712,0.0
